,Unnamed: 0,Unnamed: 1,CarryOut Express Groody,Full Description,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,,,,,,,,,,,,Start Dept: A
1,,,,,,,,,,,,End Dept: Z
990,9322214007806,89596,YELLOW TAIL CAB SAUV 750ML,,BARRYS,,,,0,0,14,
991,9322214006205,89595,YELLOW TAIL CHARDONNAY,YELLOW TAIL CHARDONNAY 750ML,BARRYS,,,,0,0,4,
992,,,750ML,750ML ,,,,,,,,
993,,,,,,,,,,,,
994,9322214011360,67956,YELLOW TAIL MALBEC 750ML,YELLOW TAIL MALBEC 750ML ,BARRYS,,,,0,0,13,
995,,,,,,,,,,,,
996,9322214006328,67957,YELLOW TAIL MERLOT 750ML,,BARRYS,,,,0,0,1,
997,9322214009961,85588,YELLOW TAIL PINOT GRIGIO,YELLOW TAIL PINOT GRIGIO 750ML,BARRYS,,,,0,0,5,
998,,,750ML,750ML ,,,,,,,,
999,,,,,,,,,,,,
1000,9322214010486,89597,YELLOW TAIL ROSE 750ML,,BARRYS,,,,0,0,4,
1001,9322214011520,67955,YELLOW TAIL SAUV BLANC,YELLOW TAIL SAUV BLANC 750ML,BARRYS,,,,0,0,6,
1002,,,750ML,750ML ,,,,,,,,
1003,,,,,,,,,0,0,1747,
1004,X,,ICE,ICE ,,,,,,,,
1005,,,,,,,,,,,,
1006,99910748,,BAG OF ICE,BAG OF ICE ,ICE,,,,0,0,42,
1007,,,,,,,,,0,0,42,
1008,Z,,DISCONTINUED PRODUCTS,,,,,,,,,
1009,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 14 / ,15
1010,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
1011,Barcode,Stock Code,Description,,Supplier,,Location,,On Order,Reserved,On Hand,
1012,5000289933490,,GORDONS MEDITERRANEAN,GORDONS MEDITERRANEAN ORG GIN 37.5%,BARRYS,,,,0,0,1,
1013,,,ORG GIN 37.5%,ORG GIN 37.5% ,,,,,,,,
1014,,,,,,,,,,,,
1015,5060215333688,,I HEART MENDOZA MALBEC,,BARRYS,,,,0,0,2,
1016,556,,WHITE CLAW MANGO 4PK SEL,WHITE CLAW MANGO 4PK SEL 4.5CN,BARRYS,,,,0,0,12,
1017,,,4.5CN,4.5CN ,,,,,,,,
1018,,,, ,,,,,0,0,15,
1019,,,,,,Overall Totals,,,1884,0,13382,
1020,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 15 / ,15
1021,TILL 01 GROO-07/04/2023 00:50:32,,, ,,,,,,,,
